"","activity","subject","variable","mean"
"4728","WALKING_DOWNSTAIRS",24,"time_body_accelerometer_jerk_signal_mean-Z",-0.00846915857363636
"4729","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_singnal_mean-X",-0.0867069010690909
"4730","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_singnal_mean-Y",-0.0542300245127273
"4731","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_singnal_mean-Z",0.111973650603636
"4732","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_jerk_signal_mean-X",-0.0914145014654545
"4733","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_jerk_signal_mean-Y",-0.0291766311418182
"4734","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_jerk_signal_mean-Z",-0.0412055411490909
"4735","WALKING_DOWNSTAIRS",24,"time_body_accelerometer_magnitude_mean",-0.0737699163072727
"4736","WALKING_DOWNSTAIRS",24,"time_gravity_accelerometer_magnitude_mean",-0.0737699163072727
"4737","WALKING_DOWNSTAIRS",24,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.263106944836364
"4738","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_magnitude_mean",-0.304965806363636
"4739","WALKING_DOWNSTAIRS",24,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.497152238363636
"4740","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_singnal_mean-X",-0.222324293454545
"4741","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_singnal_mean-Y",-0.0861829752472727
"4742","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_singnal_mean-Z",-0.173825083587273
"4743","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_jerk_signal_mean-X",-0.376175794909091
"4744","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.2258243574
"4745","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.250000183381818
"4746","WALKING_DOWNSTAIRS",24,"frequency_body_gyroscope_singnal_mean-X",-0.272469211854545
"4747","WALKING_DOWNSTAIRS",24,"frequency_body_gyroscope_singnal_mean-Y",-0.433475431818182
"4748","WALKING_DOWNSTAIRS",24,"frequency_body_gyroscope_singnal_mean-Z",-0.396286646363636
"4749","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_magnitude_mean",-0.0231701626603636
"4750","WALKING_DOWNSTAIRS",24,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.200830137109091
"4751","WALKING_DOWNSTAIRS",24,"frequency_body_gyroscope_magnitude_mean",-0.374298686727273
"4752","WALKING_DOWNSTAIRS",24,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.474449925818182
"4753","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_singnal_mean-X",0.291329666206897
"4754","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_singnal_mean-Y",-0.0210170522987931
"4755","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_singnal_mean-Z",-0.107192376965517
"4756","WALKING_DOWNSTAIRS",25,"time_gravity_accelerometer_singnal_mean-X",0.929627532241379
"4757","WALKING_DOWNSTAIRS",25,"time_gravity_accelerometer_singnal_mean-Y",-0.0724270175862069
"4758","WALKING_DOWNSTAIRS",25,"time_gravity_accelerometer_singnal_mean-Z",0.21879595837931
"4759","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_jerk_signal_mean-X",0.110656929396552
"4760","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_jerk_signal_mean-Y",-0.0195416626931035
"4761","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_jerk_signal_mean-Z",-0.0113348791672414
"4762","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_singnal_mean-X",0.00299112856551724
"4763","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_singnal_mean-Y",-0.101115076366897
"4764","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_singnal_mean-Z",0.0980750249310345
"4765","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_jerk_signal_mean-X",-0.127952445399655
"4766","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_jerk_signal_mean-Y",-0.0415203345874138
"4767","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_jerk_signal_mean-Z",-0.0642078122381035
"4768","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_magnitude_mean",-0.22010859462069
"4769","WALKING_DOWNSTAIRS",25,"time_gravity_accelerometer_magnitude_mean",-0.22010859462069
"4770","WALKING_DOWNSTAIRS",25,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.50048333137931
"4771","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_magnitude_mean",-0.216082565601724
"4772","WALKING_DOWNSTAIRS",25,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.664713625172414
"4773","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_singnal_mean-X",-0.372245192931034
"4774","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_singnal_mean-Y",-0.196381053741379
"4775","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_singnal_mean-Z",-0.556097089137931
"4776","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_jerk_signal_mean-X",-0.525789450689655
"4777","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.415699643793103
"4778","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.686843959310345
"4779","WALKING_DOWNSTAIRS",25,"frequency_body_gyroscope_singnal_mean-X",-0.217799723931034
"4780","WALKING_DOWNSTAIRS",25,"frequency_body_gyroscope_singnal_mean-Y",-0.632916352241379
"4781","WALKING_DOWNSTAIRS",25,"frequency_body_gyroscope_singnal_mean-Z",-0.410311447586207
"4782","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_magnitude_mean",-0.288154787517241
"4783","WALKING_DOWNSTAIRS",25,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.471642111551724
"4784","WALKING_DOWNSTAIRS",25,"frequency_body_gyroscope_magnitude_mean",-0.485763582068966
"4785","WALKING_DOWNSTAIRS",25,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.687034281206897
"4786","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_singnal_mean-X",0.2792845828
"4787","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_singnal_mean-Y",-0.01262580966778
"4788","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_singnal_mean-Z",-0.1064396194
"4789","WALKING_DOWNSTAIRS",26,"time_gravity_accelerometer_singnal_mean-X",0.9467972718
"4790","WALKING_DOWNSTAIRS",26,"time_gravity_accelerometer_singnal_mean-Y",-0.0799003729
"4791","WALKING_DOWNSTAIRS",26,"time_gravity_accelerometer_singnal_mean-Z",0.1539063202
"4792","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_jerk_signal_mean-X",0.111470787918
"4793","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_jerk_signal_mean-Y",-0.007131601642
"4794","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_jerk_signal_mean-Z",-0.01189114264
"4795","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_singnal_mean-X",-0.010752208236
"4796","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_singnal_mean-Y",-0.1003822042168
"4797","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_singnal_mean-Z",0.082221399603
"4798","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_jerk_signal_mean-X",-0.0992465275036
"4799","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_jerk_signal_mean-Y",-0.037268109685
"4800","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_jerk_signal_mean-Z",-0.05105874094
"4801","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_magnitude_mean",0.114379383742
"4802","WALKING_DOWNSTAIRS",26,"time_gravity_accelerometer_magnitude_mean",0.114379383742
"4803","WALKING_DOWNSTAIRS",26,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.1488562664
"4804","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_magnitude_mean",-0.23531462282
"4805","WALKING_DOWNSTAIRS",26,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.4187798104
"4806","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_singnal_mean-X",0.022800096142
"4807","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_singnal_mean-Y",-0.006237000044
"4808","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_singnal_mean-Z",-0.2796400557
"4809","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_jerk_signal_mean-X",-0.201368098258
"4810","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.165552378156
"4811","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.3601146078
"4812","WALKING_DOWNSTAIRS",26,"frequency_body_gyroscope_singnal_mean-X",-0.12591815458
"4813","WALKING_DOWNSTAIRS",26,"frequency_body_gyroscope_singnal_mean-Y",-0.44312621
"4814","WALKING_DOWNSTAIRS",26,"frequency_body_gyroscope_singnal_mean-Z",-0.22138882542
"4815","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_magnitude_mean",0.075101684668
"4816","WALKING_DOWNSTAIRS",26,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.15317202912
"4817","WALKING_DOWNSTAIRS",26,"frequency_body_gyroscope_magnitude_mean",-0.3345099466
"4818","WALKING_DOWNSTAIRS",26,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.4722007526
"4819","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_singnal_mean-X",0.2975441875
"4820","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_singnal_mean-Y",-0.0135564467159091
"4821","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_singnal_mean-Z",-0.112837694688636
"4822","WALKING_DOWNSTAIRS",27,"time_gravity_accelerometer_singnal_mean-X",0.931380178636364
"4823","WALKING_DOWNSTAIRS",27,"time_gravity_accelerometer_singnal_mean-Y",-0.166938774772727
"4824","WALKING_DOWNSTAIRS",27,"time_gravity_accelerometer_singnal_mean-Z",-0.140047614122727
"4825","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_jerk_signal_mean-X",0.0936273220295455
"4826","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_jerk_signal_mean-Y",0.0159869469363636
"4827","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_jerk_signal_mean-Z",-0.00985034750909091
"4828","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_singnal_mean-X",-0.159826551905227
"4829","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_singnal_mean-Y",-0.0163131590545455
"4830","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_singnal_mean-Z",0.152695027609091
"4831","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_jerk_signal_mean-X",-0.0515814754272727
"4832","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_jerk_signal_mean-Y",-0.0642023574227273
"4833","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_jerk_signal_mean-Z",-0.0621043700545455
"4834","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_magnitude_mean",0.108071382861364
"4835","WALKING_DOWNSTAIRS",27,"time_gravity_accelerometer_magnitude_mean",0.108071382861364
"4836","WALKING_DOWNSTAIRS",27,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.115421210625
"4837","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_magnitude_mean",-0.164783206536364
"4838","WALKING_DOWNSTAIRS",27,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.440546586136364
"4839","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_singnal_mean-X",0.0829831545090909
"4840","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_singnal_mean-Y",-0.0626729573068182
"4841","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_singnal_mean-Z",-0.241600361090909
"4842","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_jerk_signal_mean-X",-0.0437826262613636
"4843","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.170975270611364
"4844","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.343626396295455
"4845","WALKING_DOWNSTAIRS",27,"frequency_body_gyroscope_singnal_mean-X",-0.2966286115
"4846","WALKING_DOWNSTAIRS",27,"frequency_body_gyroscope_singnal_mean-Y",-0.402132810611364
"4847","WALKING_DOWNSTAIRS",27,"frequency_body_gyroscope_singnal_mean-Z",-0.144904904113636
"4848","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_magnitude_mean",0.149816459227273
"4849","WALKING_DOWNSTAIRS",27,"frequency_body_accelerometer_jerk_signal_magnitude_mean",0.010857564025
"4850","WALKING_DOWNSTAIRS",27,"frequency_body_gyroscope_magnitude_mean",-0.359113724772727
"4851","WALKING_DOWNSTAIRS",27,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.46777776875
"4852","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_singnal_mean-X",0.293642076521739
"4853","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_singnal_mean-Y",-0.0220230465913043
"4854","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_singnal_mean-Z",-0.10858897408913
"4855","WALKING_DOWNSTAIRS",28,"time_gravity_accelerometer_singnal_mean-X",0.929291680434783
"4856","WALKING_DOWNSTAIRS",28,"time_gravity_accelerometer_singnal_mean-Y",-0.235897105217391
"4857","WALKING_DOWNSTAIRS",28,"time_gravity_accelerometer_singnal_mean-Z",-0.121477255782609
"4858","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_jerk_signal_mean-X",0.0972653457891304
"4859","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_jerk_signal_mean-Y",0.0143450903413043
"4860","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_jerk_signal_mean-Z",0.00123950141304348
"4861","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_singnal_mean-X",-0.141096309502174
"4862","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_singnal_mean-Y",0.00710564286763044
"4863","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_singnal_mean-Z",0.138622425584783
"4864","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_jerk_signal_mean-X",-0.0266492977565217
"4865","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_jerk_signal_mean-Y",-0.0570410865136957
"4866","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_jerk_signal_mean-Z",-0.077617393146087
"4867","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_magnitude_mean",0.104359216580435
"4868","WALKING_DOWNSTAIRS",28,"time_gravity_accelerometer_magnitude_mean",0.104359216580435
"4869","WALKING_DOWNSTAIRS",28,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.0707560279130435
"4870","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_magnitude_mean",-0.068246324026087
"4871","WALKING_DOWNSTAIRS",28,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.340417305565217
"4872","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_singnal_mean-X",0.0890721752173913
"4873","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_singnal_mean-Y",0.186441733869565
"4874","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_singnal_mean-Z",-0.308161634195652
"4875","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_jerk_signal_mean-X",-0.0268676982326087
"4876","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.0127039720456522
"4877","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.365287434717391
"4878","WALKING_DOWNSTAIRS",28,"frequency_body_gyroscope_singnal_mean-X",-0.0299969963043478
"4879","WALKING_DOWNSTAIRS",28,"frequency_body_gyroscope_singnal_mean-Y",-0.217100157608696
"4880","WALKING_DOWNSTAIRS",28,"frequency_body_gyroscope_singnal_mean-Z",-0.184392337071739
"4881","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_magnitude_mean",0.188840007695652
"4882","WALKING_DOWNSTAIRS",28,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.0128823827326087
"4883","WALKING_DOWNSTAIRS",28,"frequency_body_gyroscope_magnitude_mean",-0.223354793921739
"4884","WALKING_DOWNSTAIRS",28,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.396720714347826
"4885","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_singnal_mean-X",0.293140441083333
"4886","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_singnal_mean-Y",-0.01494121505625
"4887","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_singnal_mean-Z",-0.0981339984895833
"4888","WALKING_DOWNSTAIRS",29,"time_gravity_accelerometer_singnal_mean-X",0.948486215
"4889","WALKING_DOWNSTAIRS",29,"time_gravity_accelerometer_singnal_mean-Y",-0.0760962952291667
"4890","WALKING_DOWNSTAIRS",29,"time_gravity_accelerometer_singnal_mean-Z",0.0919650454166667
"4891","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_jerk_signal_mean-X",0.0636871965479167
"4892","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_jerk_signal_mean-Y",0.000621016968750005
"4893","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_jerk_signal_mean-Z",-0.0140642983104167
"4894","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_singnal_mean-X",-0.0374126070957292
"4895","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_singnal_mean-Y",-0.0851045889895833
"4896","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_singnal_mean-Z",0.0822244074666667
"4897","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_jerk_signal_mean-X",-0.0743986469979167
"4898","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_jerk_signal_mean-Y",-0.0671482305364583
"4899","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_jerk_signal_mean-Z",-0.0359648430270833
"4900","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_magnitude_mean",0.103705165666667
"4901","WALKING_DOWNSTAIRS",29,"time_gravity_accelerometer_magnitude_mean",0.103705165666667
"4902","WALKING_DOWNSTAIRS",29,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.138637624454167
"4903","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_magnitude_mean",-0.122968108816667
"4904","WALKING_DOWNSTAIRS",29,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.539174456458333
"4905","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_singnal_mean-X",0.110663200244167
"4906","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_singnal_mean-Y",-0.02122937175
"4907","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_singnal_mean-Z",-0.266692150208333
"4908","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_jerk_signal_mean-X",-0.0382458213333333
"4909","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.0977850659541667
"4910","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.411173451875
"4911","WALKING_DOWNSTAIRS",29,"frequency_body_gyroscope_singnal_mean-X",-0.18941800145
"4912","WALKING_DOWNSTAIRS",29,"frequency_body_gyroscope_singnal_mean-Y",-0.463125032083333
"4913","WALKING_DOWNSTAIRS",29,"frequency_body_gyroscope_singnal_mean-Z",-0.199225894479167
"4914","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_magnitude_mean",0.115973968158333
"4915","WALKING_DOWNSTAIRS",29,"frequency_body_accelerometer_jerk_signal_magnitude_mean",0.000448896304791667
"4916","WALKING_DOWNSTAIRS",29,"frequency_body_gyroscope_magnitude_mean",-0.381459881875
"4917","WALKING_DOWNSTAIRS",29,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.596578626041667
"4918","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_singnal_mean-X",0.283190646967742
"4919","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_singnal_mean-Y",-0.0174383900204839
"4920","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_singnal_mean-Z",-0.0999781422322581
"4921","WALKING_DOWNSTAIRS",30,"time_gravity_accelerometer_singnal_mean-X",0.958000491451613
"4922","WALKING_DOWNSTAIRS",30,"time_gravity_accelerometer_singnal_mean-Y",-0.126710371903226
"4923","WALKING_DOWNSTAIRS",30,"time_gravity_accelerometer_singnal_mean-Z",0.0288081674653226
"4924","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_jerk_signal_mean-X",0.0883933037048387
"4925","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_jerk_signal_mean-Y",-0.00756110754193549
"4926","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_jerk_signal_mean-Z",-0.0118301423032258
"4927","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_singnal_mean-X",-0.0745591301759677
"4928","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_singnal_mean-Y",-0.0693112411951613
"4929","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_singnal_mean-Z",0.0895767797064516
"4930","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_jerk_signal_mean-X",-0.0615954583870968
"4931","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_jerk_signal_mean-Y",-0.0496807640258064
"4932","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_jerk_signal_mean-Z",-0.0543595229322581
"4933","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_magnitude_mean",-0.0373901122469355
"4934","WALKING_DOWNSTAIRS",30,"time_gravity_accelerometer_magnitude_mean",-0.0373901122469355
"4935","WALKING_DOWNSTAIRS",30,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.293738801622581
"4936","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_magnitude_mean",-0.095537320533871
"4937","WALKING_DOWNSTAIRS",30,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.574337006451613
"4938","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_singnal_mean-X",-0.106966957087097
"4939","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_singnal_mean-Y",-0.0216637054241935
"4940","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_singnal_mean-Z",-0.25806736666129
"4941","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_jerk_signal_mean-X",-0.234923146633871
"4942","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.224992780432258
"4943","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.399688694032258
"4944","WALKING_DOWNSTAIRS",30,"frequency_body_gyroscope_singnal_mean-X",-0.263061628069355
"4945","WALKING_DOWNSTAIRS",30,"frequency_body_gyroscope_singnal_mean-Y",-0.348065119677419
"4946","WALKING_DOWNSTAIRS",30,"frequency_body_gyroscope_singnal_mean-Z",-0.263720763854839
"4947","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_magnitude_mean",0.00410151034354839
"4948","WALKING_DOWNSTAIRS",30,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.125961400367742
"4949","WALKING_DOWNSTAIRS",30,"frequency_body_gyroscope_magnitude_mean",-0.356772347348871
"4950","WALKING_DOWNSTAIRS",30,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.617578814032258
"4951","WALKING_UPSTAIRS",1,"time_body_accelerometer_singnal_mean-X",0.255461689622641
"4952","WALKING_UPSTAIRS",1,"time_body_accelerometer_singnal_mean-Y",-0.0239531492643396
"4953","WALKING_UPSTAIRS",1,"time_body_accelerometer_singnal_mean-Z",-0.0973020020943396
"4954","WALKING_UPSTAIRS",1,"time_gravity_accelerometer_singnal_mean-X",0.89335109754717
"4955","WALKING_UPSTAIRS",1,"time_gravity_accelerometer_singnal_mean-Y",-0.362153364339623
"4956","WALKING_UPSTAIRS",1,"time_gravity_accelerometer_singnal_mean-Z",-0.075402939754717
"4957","WALKING_UPSTAIRS",1,"time_body_accelerometer_jerk_signal_mean-X",0.101372729922642
"4958","WALKING_UPSTAIRS",1,"time_body_accelerometer_jerk_signal_mean-Y",0.0194863076188679
"4959","WALKING_UPSTAIRS",1,"time_body_accelerometer_jerk_signal_mean-Z",-0.0455625449113208
"4960","WALKING_UPSTAIRS",1,"time_body_gyroscope_singnal_mean-X",0.050549379754717
"4961","WALKING_UPSTAIRS",1,"time_body_gyroscope_singnal_mean-Y",-0.166170015088679
"4962","WALKING_UPSTAIRS",1,"time_body_gyroscope_singnal_mean-Z",0.0583595463981132
"4963","WALKING_UPSTAIRS",1,"time_body_gyroscope_jerk_signal_mean-X",-0.122232768011321
"4964","WALKING_UPSTAIRS",1,"time_body_gyroscope_jerk_signal_mean-Y",-0.0421485884509434
"4965","WALKING_UPSTAIRS",1,"time_body_gyroscope_jerk_signal_mean-Z",-0.0407125527654717
"4966","WALKING_UPSTAIRS",1,"time_body_accelerometer_magnitude_mean",-0.129927630735849
"4967","WALKING_UPSTAIRS",1,"time_gravity_accelerometer_magnitude_mean",-0.129927630735849
"4968","WALKING_UPSTAIRS",1,"time_body_accelerometer_jerk_signal_magnitude_mean",-0.466503446226415
"4969","WALKING_UPSTAIRS",1,"time_body_gyroscope_magnitude_mean",-0.126735589969811
"4970","WALKING_UPSTAIRS",1,"time_body_gyroscope_jerk_signal_magnitude_mean",-0.59488286509434
"4971","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_singnal_mean-X",-0.404321784150943
"4972","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_singnal_mean-Y",-0.190976720811321
"4973","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_singnal_mean-Z",-0.433349702075472
"4974","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_jerk_signal_mean-X",-0.479875245660377
"4975","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_jerk_signal_mean-Y",-0.41344458754717
"4976","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_jerk_signal_mean-Z",-0.685474353962264
"4977","WALKING_UPSTAIRS",1,"frequency_body_gyroscope_singnal_mean-X",-0.492611667924528
"4978","WALKING_UPSTAIRS",1,"frequency_body_gyroscope_singnal_mean-Y",-0.319474609056604
"4979","WALKING_UPSTAIRS",1,"frequency_body_gyroscope_singnal_mean-Z",-0.453597213018868
"4980","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_magnitude_mean",-0.352395944716981
"4981","WALKING_UPSTAIRS",1,"frequency_body_accelerometer_jerk_signal_magnitude_mean",-0.44265216245283
"4982","WALKING_UPSTAIRS",1,"frequency_body_gyroscope_magnitude_mean",-0.325961457396226
"4983","WALKING_UPSTAIRS",1,"frequency_body_gyroscope_jerk_signal_magnitude_mean",-0.634665082075472
"4984","WALKING_UPSTAIRS",2,"time_body_accelerometer_singnal_mean-X",0.247164790395833
"4985","WALKING_UPSTAIRS",2,"time_body_accelerometer_singnal_mean-Y",-0.0214121132045833
"4986","WALKING_UPSTAIRS",2,"time_body_accelerometer_singnal_mean-Z",-0.152513899520833
"4987","WALKING_UPSTAIRS",2,"time_gravity_accelerometer_singnal_mean-X",0.790717418541667
"4988","WALKING_UPSTAIRS",2,"time_gravity_accelerometer_singnal_mean-Y",-0.416214890416667
